RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
135,118881,2024-02-14 03:41:58.6429918,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileDelete (A file delete was detected),NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900",RuleName: Executables,"SHA1=2413442B9801AB5D5DFB628D7054A06A8CE31E55,MD5=98C6AC65A6371DF6DC1871415D681103,SHA256=28489C508E0D1E62B04C9EADC1B778E111A837E7374DEA2D346D06EE0A64783D,IMPHASH=93F47FEB08B7E50D26C2751466BF0E0F",TargetFilename: C:\Windows\Installer\MSIC78D.tmp,IsExecutable: True,Archived: true,C:\Windows\system32\msiexec.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Executables""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.639""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Installer\\MSIC78D.tmp""},{""@Name"":""Hashes"",""#text"":""SHA1=2413442B9801AB5D5DFB628D7054A06A8CE31E55,MD5=98C6AC65A6371DF6DC1871415D681103,SHA256=28489C508E0D1E62B04C9EADC1B778E111A837E7374DEA2D346D06EE0A64783D,IMPHASH=93F47FEB08B7E50D26C2751466BF0E0F""},{""@Name"":""IsExecutable"",""#text"":""True""},{""@Name"":""Archived"",""#text"":""true""}]}}"
136,118882,2024-02-14 03:41:58.6554533,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileDelete (A file delete was detected),NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900",RuleName: other interesting files,"SHA1=46167254D9A5475A3D0A36DCDB7F4031A8B148D1,MD5=ADC098D9A02A0A0710E8A7D6D2BFEA1D,SHA256=B73B46F35142989A10C91AA887F94037271B8EE7148CC3BFB061AE9848ED1FD9,IMPHASH=00000000000000000000000000000000",TargetFilename: C:\Windows\Installer\17c5a1.msi,IsExecutable: False,Archived: true,C:\Windows\system32\msiexec.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""other interesting files""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Installer\\17c5a1.msi""},{""@Name"":""Hashes"",""#text"":""SHA1=46167254D9A5475A3D0A36DCDB7F4031A8B148D1,MD5=ADC098D9A02A0A0710E8A7D6D2BFEA1D,SHA256=B73B46F35142989A10C91AA887F94037271B8EE7148CC3BFB061AE9848ED1FD9,IMPHASH=00000000000000000000000000000000""},{""@Name"":""IsExecutable"",""#text"":""False""},{""@Name"":""Archived"",""#text"":""true""}]}}"
137,118883,2024-02-14 03:41:58.6586108,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Temp\~DF6B36AD641199B0BF.TMP,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\~DF6B36AD641199B0BF.TMP""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
138,118884,2024-02-14 03:41:58.6597400,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Temp\~DFC3CF03F20917C7B5.TMP,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\~DFC3CF03F20917C7B5.TMP""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
139,118885,2024-02-14 03:41:58.6617247,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Temp\~DFCF343AEE22609D1A.TMP,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\~DFCF343AEE22609D1A.TMP""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
140,118886,2024-02-14 03:41:58.6628409,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\msiexec.exe,TargetFilename: C:\Windows\Temp\~DF510BE11EEE4A3FC7.TMP,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Temp\\~DF510BE11EEE4A3FC7.TMP""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
141,118887,2024-02-14 03:41:58.6679000,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10280, ProcessGUID: 817bddf3-3686-65cc-3102-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Windows\syswow64\MsiExec.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3686-65cc-3102-000000001900""},{""@Name"":""ProcessId"",""#text"":""10280""},{""@Name"":""Image"",""#text"":""C:\\Windows\\syswow64\\MsiExec.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
142,118888,2024-02-14 03:41:58.6695287,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1668, ProcessGUID: 817bddf3-307d-65cc-2200-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\Prefetch\MSIEXEC.EXE-CDBFC0F7.pf,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.655""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-307d-65cc-2200-000000001900""},{""@Name"":""ProcessId"",""#text"":""1668""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Prefetch\\MSIEXEC.EXE-CDBFC0F7.pf""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:21:11.996""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
143,118889,2024-02-14 03:41:58.6829270,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10324, ProcessGUID: 817bddf3-3685-65cc-3002-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Windows\SysWOW64\msiexec.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.670""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-3002-000000001900""},{""@Name"":""ProcessId"",""#text"":""10324""},{""@Name"":""Image"",""#text"":""C:\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
144,118890,2024-02-14 03:41:58.6848507,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1668, ProcessGUID: 817bddf3-307d-65cc-2200-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\Prefetch\MSIEXEC.EXE-CDBFC0F7.pf,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.670""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-307d-65cc-2200-000000001900""},{""@Name"":""ProcessId"",""#text"":""1668""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Prefetch\\MSIEXEC.EXE-CDBFC0F7.pf""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:21:11.996""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
145,118891,2024-02-14 03:41:58.6909213,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,RegistryEvent (Value Set),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 6996, ProcessGUID: 817bddf3-3685-65cc-2f02-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Windows\syswow64\MsiExec.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.686""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2f02-000000001900""},{""@Name"":""ProcessId"",""#text"":""6996""},{""@Name"":""Image"",""#text"":""C:\\Windows\\syswow64\\MsiExec.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
146,118892,2024-02-14 03:41:58.6927463,11,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileCreate,NT AUTHORITY\SYSTEM,,"ProcessID: 1668, ProcessGUID: 817bddf3-307d-65cc-2200-000000001900","RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness",Image: C:\Windows\system32\svchost.exe,TargetFilename: C:\Windows\Prefetch\MSIEXEC.EXE-CDBFC0F7.pf,,,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.010,technique_name=Services File Permissions Weakness""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.686""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-307d-65cc-2200-000000001900""},{""@Name"":""ProcessId"",""#text"":""1668""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Windows\\Prefetch\\MSIEXEC.EXE-CDBFC0F7.pf""},{""@Name"":""CreationUtcTime"",""#text"":""2024-02-14 03:21:11.996""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
147,118893,2024-02-14 03:41:58.6986349,7,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4432,DESKTOP-887GK2L,2,S-1-5-18,Image loaded,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1053,technique_name=Scheduled Task","SHA1=C94CEC3A6F102EF38EB1D913D61A03B2100983FE,MD5=FF11E73B7D8A3A0822E95DD68DA10B13,SHA256=0F15534DC00A65E980CAA2E11F5D5251518D528F2F28165E9881B598BF64BDD1,IMPHASH=59BF7D0FAD0B5B7F706EA9250167BD5B",Signed: true,Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,C:\Windows\SysWOW64\taskschd.dll,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1053,technique_name=Scheduled Task""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.686""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""ImageLoaded"",""#text"":""C:\\Windows\\SysWOW64\\taskschd.dll""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.3636 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Task Scheduler COM API""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""taskschd.dll""},{""@Name"":""Hashes"",""#text"":""SHA1=C94CEC3A6F102EF38EB1D913D61A03B2100983FE,MD5=FF11E73B7D8A3A0822E95DD68DA10B13,SHA256=0F15534DC00A65E980CAA2E11F5D5251518D528F2F28165E9881B598BF64BDD1,IMPHASH=59BF7D0FAD0B5B7F706EA9250167BD5B""},{""@Name"":""Signed"",""#text"":""true""},{""@Name"":""Signature"",""#text"":""Microsoft Windows""},{""@Name"":""SignatureStatus"",""#text"":""Valid""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
148,118894,2024-02-14 03:41:58.7347110,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: other interesting files,"SHA1=46167254D9A5475A3D0A36DCDB7F4031A8B148D1,MD5=ADC098D9A02A0A0710E8A7D6D2BFEA1D,SHA256=B73B46F35142989A10C91AA887F94037271B8EE7148CC3BFB061AE9848ED1FD9,IMPHASH=00000000000000000000000000000000",TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\main1.msi,IsExecutable: False,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""other interesting files""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.733""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\main1.msi""},{""@Name"":""Hashes"",""#text"":""SHA1=46167254D9A5475A3D0A36DCDB7F4031A8B148D1,MD5=ADC098D9A02A0A0710E8A7D6D2BFEA1D,SHA256=B73B46F35142989A10C91AA887F94037271B8EE7148CC3BFB061AE9848ED1FD9,IMPHASH=00000000000000000000000000000000""},{""@Name"":""IsExecutable"",""#text"":""False""},{""@Name"":""Archived"",""#text"":""true""}]}}"
149,118895,2024-02-14 03:41:58.7361817,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: Office documents,"SHA1=F93D54BC3E20316DD9B596D4EB0FE22BD9F1D4D8,MD5=E3B54910AAE9324A7D56E5B22044104E,SHA256=01FA678A302763B83703F0449FC63309CF7677FC119D2755DEFAD6DEA9D25BCD,IMPHASH=00000000000000000000000000000000",TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\TempFolder\~.pdf,IsExecutable: False,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Office documents""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.733""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\TempFolder\\~.pdf""},{""@Name"":""Hashes"",""#text"":""SHA1=F93D54BC3E20316DD9B596D4EB0FE22BD9F1D4D8,MD5=E3B54910AAE9324A7D56E5B22044104E,SHA256=01FA678A302763B83703F0449FC63309CF7677FC119D2755DEFAD6DEA9D25BCD,IMPHASH=00000000000000000000000000000000""},{""@Name"":""IsExecutable"",""#text"":""False""},{""@Name"":""Archived"",""#text"":""true""}]}}"
150,118896,2024-02-14 03:41:58.7376262,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,2,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: Scripts and payloads,"SHA1=FC8D881BF7B13DF8E7BF31B6F811F53C44F8336D,MD5=B9B8C2AD3F16DD1EE7518B5B4ED165B1,SHA256=C2AB7B8701BDC36198A8F01791C8A3479EF3E8BCC6CCD3BD8C2F60DD9672E8E1,IMPHASH=00000000000000000000000000000000",TargetFilename: C:\Users\CyberJunkie\AppData\Roaming\Photo and Fax Vn\Photo and vn 1.1.2\install\F97891C\WindowsVolume\Games\c.cmd,IsExecutable: False,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Scripts and payloads""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:58.733""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CyberJunkie\\AppData\\Roaming\\Photo and Fax Vn\\Photo and vn 1.1.2\\install\\F97891C\\WindowsVolume\\Games\\c.cmd""},{""@Name"":""Hashes"",""#text"":""SHA1=FC8D881BF7B13DF8E7BF31B6F811F53C44F8336D,MD5=B9B8C2AD3F16DD1EE7518B5B4ED165B1,SHA256=C2AB7B8701BDC36198A8F01791C8A3479EF3E8BCC6CCD3BD8C2F60DD9672E8E1,IMPHASH=00000000000000000000000000000000""},{""@Name"":""IsExecutable"",""#text"":""False""},{""@Name"":""Archived"",""#text"":""true""}]}}"
